id,occurrence_date,occurrence_year,occurrence_month,occurrence_day_of_week,occurrence_hour,neighbourhood_name,premises_type
19008,2019-04-06T00:00:00Z,2019,April,Saturday,16,South Parkdale (85),Apartment
19009,2019-03-28T00:00:00Z,2019,March,Thursday,12,South Parkdale (85),Apartment
19010,2019-04-12T00:00:00Z,2019,April,Friday,10,South Parkdale (85),Apartment
19011,2019-04-21T00:00:00Z,2019,April,Sunday,11,South Parkdale (85),House
19012,2019-05-14T00:00:00Z,2019,May,Tuesday,20,South Parkdale (85),Transit
19013,2019-05-16T00:00:00Z,2019,May,Thursday,19,South Parkdale (85),Apartment
19014,2019-05-20T00:00:00Z,2019,May,Monday,23,South Parkdale (85),Apartment
19015,2019-05-20T00:00:00Z,2019,May,Monday,12,South Parkdale (85),Apartment
19016,2019-05-27T00:00:00Z,2019,May,Monday,10,South Parkdale (85),Commercial
19017,2019-06-17T00:00:00Z,2019,June,Monday,17,South Parkdale (85),Outside
19018,2019-06-25T00:00:00Z,2019,June,Tuesday,17,South Parkdale (85),Commercial
19019,2019-06-18T00:00:00Z,2019,June,Tuesday,21,South Parkdale (85),Commercial
19020,2018-08-16T00:00:00Z,2018,August,Thursday,18,High Park North (88),House
19021,2018-11-21T00:00:00Z,2018,November,Wednesday,8,High Park North (88),Educational
19022,2019-04-03T00:00:00Z,2019,April,Wednesday,18,High Park North (88),Apartment
19023,2019-04-18T00:00:00Z,2019,April,Thursday,4,High Park North (88),Other
19024,2019-06-20T00:00:00Z,2019,June,Thursday,11,High Park North (88),House
19025,2019-06-21T00:00:00Z,2019,June,Friday,15,High Park North (88),Apartment
19026,2019-07-13T00:00:00Z,2019,July,Saturday,10,High Park North (88),Transit
19027,2019-07-06T00:00:00Z,2019,July,Saturday,14,High Park North (88),Apartment
19028,2019-09-15T00:00:00Z,2019,September,Sunday,12,High Park North (88),Commercial
19029,2019-12-24T00:00:00Z,2019,December,Tuesday,18,High Park North (88),Apartment
19030,2019-10-15T00:00:00Z,2019,October,Tuesday,7,High Park North (88),Apartment
19031,2020-02-07T00:00:00Z,2020,February,Friday,22,High Park North (88),House
19032,2020-05-05T00:00:00Z,2020,May,Tuesday,20,High Park North (88),Outside
